nombre_id,nombre,gender,region_id,region_name,percentage,unidad,persons,region_type
VICTORIANO-m,VICTORIANO,Male,3755,Arrasate/Mondragón,0.923,‰,10,municipio
VICTORIANO-m,VICTORIANO,Male,3767,Errenteria,0.527,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,3773,Bergara,0.84,‰,9,municipio
VICTORIANO-m,VICTORIANO,Male,3778,Zarautz,0.971,‰,11,municipio
VICTORIANO-m,VICTORIANO,Male,3780,Zumaia,0.981,‰,11,municipio
VICTORIANO-m,VICTORIANO,Male,3782,Lasarte-Oria,0.54,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,3789,Aljaraque,0.534,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,3792,Almonte,0.805,‰,9,municipio
VICTORIANO-m,VICTORIANO,Male,3822,Huelva,0.494,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,3824,Lepe,0.656,‰,7,municipio
VICTORIANO-m,VICTORIANO,Male,3829,Palos de la Frontera,0.76,‰,9,municipio
VICTORIANO-m,VICTORIANO,Male,3832,Punta Umbría,0.612,‰,7,municipio
VICTORIANO-m,VICTORIANO,Male,3983,Azpeitia,0.925,‰,10,municipio
VICTORIANO-m,VICTORIANO,Male,4048,Azuqueca de Henares,0.278,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,4178,Almuñécar,0.582,‰,7,municipio
VICTORIANO-m,VICTORIANO,Male,4224,Iznalloz,3.429,‰,38,municipio
VICTORIANO-m,VICTORIANO,Male,4231,Loja,1.448,‰,16,municipio
VICTORIANO-m,VICTORIANO,Male,4245,Pedro Martínez,19.264,‰,216,municipio
VICTORIANO-m,VICTORIANO,Male,4255,Santa Fe,0.669,‰,8,municipio
VICTORIANO-m,VICTORIANO,Male,4272,Blanes,0.336,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,4283,Calonge,0.821,‰,9,municipio
VICTORIANO-m,VICTORIANO,Male,4312,Figueres,0.249,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,4339,Lloret de Mar,0.236,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,4372,Salt,0.501,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,4400,Horcajo de Santiago,2.564,‰,29,municipio
VICTORIANO-m,VICTORIANO,Male,4467,Tarancón,0.725,‰,8,municipio
VICTORIANO-m,VICTORIANO,Male,4534,"Coruña, A",0.208,‰,2,municipio
VICTORIANO-m,VICTORIANO,Male,4540,Ferrol,0.526,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,4562,Oleiros,0.272,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,4581,Santiago de Compostela,0.455,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,4640,Argamasilla de Alba,2.018,‰,23,municipio
VICTORIANO-m,VICTORIANO,Male,4641,Argamasilla de Calatrava,2.394,‰,27,municipio
VICTORIANO-m,VICTORIANO,Male,4645,Brazatortas,11.321,‰,127,municipio
VICTORIANO-m,VICTORIANO,Male,4649,Campo de Criptana,1.694,‰,19,municipio
VICTORIANO-m,VICTORIANO,Male,4659,Daimiel,2.019,‰,23,municipio
VICTORIANO-m,VICTORIANO,Male,4667,Herencia,3.018,‰,34,municipio
VICTORIANO-m,VICTORIANO,Male,4672,Malagón,1.286,‰,14,municipio
VICTORIANO-m,VICTORIANO,Male,4673,Manzanares,0.57,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,4676,Miguelturra,1.384,‰,16,municipio
VICTORIANO-m,VICTORIANO,Male,4691,Puertollano,1.924,‰,22,municipio
VICTORIANO-m,VICTORIANO,Male,4698,"Solana, La",4.238,‰,48,municipio
VICTORIANO-m,VICTORIANO,Male,4700,Tomelloso,1.251,‰,14,municipio
VICTORIANO-m,VICTORIANO,Male,4716,Baena,1.529,‰,17,municipio
VICTORIANO-m,VICTORIANO,Male,4725,Córdoba,0.436,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,4727,Espejo,4.419,‰,50,municipio
VICTORIANO-m,VICTORIANO,Male,4730,Fuente Obejuna,2.219,‰,25,municipio
VICTORIANO-m,VICTORIANO,Male,4738,Montilla,0.727,‰,8,municipio
VICTORIANO-m,VICTORIANO,Male,4744,Pozoblanco,0.608,‰,7,municipio
VICTORIANO-m,VICTORIANO,Male,4758,Ames,0.318,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,4773,"Alcora, l'",0.944,‰,11,municipio
VICTORIANO-m,VICTORIANO,Male,4797,Borriana/Burriana,0.438,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,4803,Castellón de la Plana/Castelló de la Plana,0.184,‰,2,municipio
VICTORIANO-m,VICTORIANO,Male,4839,Onda,0.542,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,4862,"Vall d'Uixó, la",0.511,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,4869,Vinaròs,0.402,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,4879,Almadén,2.96,‰,33,municipio
VICTORIANO-m,VICTORIANO,Male,4902,Miajadas,1.719,‰,19,municipio
VICTORIANO-m,VICTORIANO,Male,4908,Montehermoso,3.156,‰,35,municipio
VICTORIANO-m,VICTORIANO,Male,4909,Moraleja,2.455,‰,28,municipio
VICTORIANO-m,VICTORIANO,Male,4911,Navaconcejo,4.869,‰,55,municipio
VICTORIANO-m,VICTORIANO,Male,4912,Navalmoral de la Mata,1.333,‰,15,municipio
VICTORIANO-m,VICTORIANO,Male,4929,Plasencia,1.299,‰,15,municipio
VICTORIANO-m,VICTORIANO,Male,4950,Serradilla,6.702,‰,75,municipio
VICTORIANO-m,VICTORIANO,Male,4980,Barbate,0.618,‰,7,municipio
VICTORIANO-m,VICTORIANO,Male,4981,"Barrios, Los",0.406,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,4983,Cádiz,0.382,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,4985,Chipiona,0.905,‰,10,municipio
VICTORIANO-m,VICTORIANO,Male,4993,Puerto Real,0.38,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,4996,San Fernando,0.416,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,4997,San Roque,0.348,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,5075,Cáceres,0.823,‰,9,municipio
VICTORIANO-m,VICTORIANO,Male,5091,Coria,1.337,‰,15,municipio
VICTORIANO-m,VICTORIANO,Male,5120,Miranda de Ebro,1.179,‰,13,municipio
VICTORIANO-m,VICTORIANO,Male,5235,Aranda de Duero,0.552,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,5341,Pineda de Mar,0.481,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,5347,"Prat de Llobregat, El",0.682,‰,8,municipio
VICTORIANO-m,VICTORIANO,Male,5357,Ripollet,0.564,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,5361,Rubí,0.199,‰,2,municipio
VICTORIANO-m,VICTORIANO,Male,5363,Sabadell,0.195,‰,2,municipio
VICTORIANO-m,VICTORIANO,Male,5370,Sant Adrià de Besòs,0.263,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,5376,Sant Boi de Llobregat,0.9,‰,10,municipio
VICTORIANO-m,VICTORIANO,Male,5387,Sant Feliu de Llobregat,0.356,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,5416,Sant Vicenç dels Horts,0.352,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,5426,Terrassa,0.152,‰,2,municipio
VICTORIANO-m,VICTORIANO,Male,5439,Viladecans,0.604,‰,7,municipio
VICTORIANO-m,VICTORIANO,Male,5441,Vilafranca del Penedès,0.296,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,5442,Vilanova i la Geltrú,0.324,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,5471,Badalona,0.315,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,5498,Canyelles,2.855,‰,32,municipio
VICTORIANO-m,VICTORIANO,Male,5506,Castellar del Vallès,0.401,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,5511,Castelldefels,0.237,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,5523,Cornellà de Llobregat,0.363,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,5533,Gavà,0.344,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,5537,Granollers,0.19,‰,2,municipio
VICTORIANO-m,VICTORIANO,Male,5540,Igualada,0.388,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,5543,"Llagosta, La",1.085,‰,12,municipio
VICTORIANO-m,VICTORIANO,Male,5546,Malgrat de Mar,0.739,‰,8,municipio
VICTORIANO-m,VICTORIANO,Male,5553,Mollet del Vallès,0.391,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,5568,Olesa de Montserrat,0.406,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,5576,Piera,0.552,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,5578,Guareña,1.51,‰,17,municipio
VICTORIANO-m,VICTORIANO,Male,5579,"Haba, La",16.502,‰,185,municipio
VICTORIANO-m,VICTORIANO,Male,5600,Mérida,0.894,‰,10,municipio
VICTORIANO-m,VICTORIANO,Male,5602,Monesterio,2.33,‰,26,municipio
VICTORIANO-m,VICTORIANO,Male,5610,Oliva de la Frontera,4.042,‰,45,municipio
VICTORIANO-m,VICTORIANO,Male,5612,Olivenza,1.375,‰,15,municipio
VICTORIANO-m,VICTORIANO,Male,5620,Puebla de la Calzada,1.7,‰,19,municipio
VICTORIANO-m,VICTORIANO,Male,5624,Puebla de Obando,7.634,‰,86,municipio
VICTORIANO-m,VICTORIANO,Male,5626,Quintana de la Serena,10.155,‰,114,municipio
VICTORIANO-m,VICTORIANO,Male,5630,Ribera del Fresno,3.137,‰,35,municipio
VICTORIANO-m,VICTORIANO,Male,5633,Salvaleón,5.974,‰,67,municipio
VICTORIANO-m,VICTORIANO,Male,5653,Villanueva de la Serena,1.12,‰,13,municipio
VICTORIANO-m,VICTORIANO,Male,5656,Zafra,0.877,‰,10,municipio
VICTORIANO-m,VICTORIANO,Male,5675,Eivissa,0.524,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,5676,Inca,0.449,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,5679,Llucmajor,0.398,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,5685,Pollença,0.687,‰,8,municipio
VICTORIANO-m,VICTORIANO,Male,5777,Aceuchal,2.608,‰,29,municipio
VICTORIANO-m,VICTORIANO,Male,5779,Alburquerque,3.197,‰,36,municipio
VICTORIANO-m,VICTORIANO,Male,5782,Almendralejo,1.3,‰,15,municipio
VICTORIANO-m,VICTORIANO,Male,5784,Azuaga,7.949,‰,89,municipio
VICTORIANO-m,VICTORIANO,Male,5786,Berlanga,6.323,‰,71,municipio
VICTORIANO-m,VICTORIANO,Male,5788,Burguillos del Cerro,4.096,‰,46,municipio
VICTORIANO-m,VICTORIANO,Male,5790,Calamonte,2.614,‰,29,municipio
VICTORIANO-m,VICTORIANO,Male,5805,Fuenlabrada de los Montes,7.151,‰,80,municipio
VICTORIANO-m,VICTORIANO,Male,5807,Fuentes de León,4.69,‰,53,municipio
VICTORIANO-m,VICTORIANO,Male,5823,Vícar,0.391,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,5826,"Ejido, El",0.192,‰,2,municipio
VICTORIANO-m,VICTORIANO,Male,5836,Arenas de San Pedro,1.591,‰,18,municipio
VICTORIANO-m,VICTORIANO,Male,5838,Arévalo,1.307,‰,15,municipio
VICTORIANO-m,VICTORIANO,Male,5951,Crevillent,0.39,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,5955,Dénia,0.218,‰,2,municipio
VICTORIANO-m,VICTORIANO,Male,5957,Elche/Elx,0.442,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,5958,Elda,0.228,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,5971,Ibi,0.993,‰,11,municipio
VICTORIANO-m,VICTORIANO,Male,5990,Orihuela,0.146,‰,2,municipio
VICTORIANO-m,VICTORIANO,Male,6020,Torrevieja,0.301,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,6025,Villena,0.406,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,6027,Pilar de la Horadada,0.737,‰,8,municipio
VICTORIANO-m,VICTORIANO,Male,6081,Amurrio,1.363,‰,15,municipio
VICTORIANO-m,VICTORIANO,Male,6103,Laudio/Llodio,0.574,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,6131,Almansa,1.078,‰,12,municipio
VICTORIANO-m,VICTORIANO,Male,6143,Casas de Juan Núñez,6.821,‰,77,municipio
VICTORIANO-m,VICTORIANO,Male,6146,Casas-Ibáñez,2.161,‰,24,municipio
VICTORIANO-m,VICTORIANO,Male,6179,Villarrobledo,0.482,‰,5,municipio
