nombre,gender,region_id,region_name,percentage,unidad,persons,region_type,parent_region_name
MANUEL,Male,6862,Limpias,19.881,‰,20.0,municipio,Cantabria
MANUEL,Male,6863,Luena,30.12,‰,10.0,municipio,Cantabria
MANUEL,Male,6864,Marina de Cudeyo,18.519,‰,,municipio,
MANUEL,Male,6865,Mazcuerras,24.931,‰,27.0,municipio,Cantabria
MANUEL,Male,6866,Medio Cudeyo,22.15,‰,,municipio,
MANUEL,Male,6867,Meruelo,20.122,‰,23.0,municipio,Cantabria
MANUEL,Male,6868,Miengo,14.514,‰,39.0,municipio,Cantabria
MANUEL,Male,6870,Molledo,30.055,‰,22.0,municipio,Cantabria
MANUEL,Male,6871,Noja,15.475,‰,21.0,municipio,Cantabria
MANUEL,Male,6872,Penagos,23.705,‰,27.0,municipio,Cantabria
MANUEL,Male,6873,Peñarrubia,29.412,‰,5.0,municipio,Cantabria
MANUEL,Male,6876,Piélagos,17.409,‰,231.0,municipio,Cantabria
MANUEL,Male,6877,Polaciones,46.875,‰,6.0,municipio,Cantabria
MANUEL,Male,6878,Polanco,20.612,‰,64.0,municipio,Cantabria
MANUEL,Male,6879,Potes,26.772,‰,17.0,municipio,Cantabria
MANUEL,Male,6880,Puente Viesgo,28.005,‰,,municipio,
MANUEL,Male,6881,Ramales de la Victoria,22.936,‰,,municipio,
MANUEL,Male,6882,Rasines,19.685,‰,10.0,municipio,Cantabria
MANUEL,Male,6883,Reinosa,16.533,‰,66.0,municipio,Cantabria
MANUEL,Male,6884,Reocín,23.066,‰,96.0,municipio,Cantabria
MANUEL,Male,6885,Ribamontán al Mar,18.267,‰,,municipio,
MANUEL,Male,6886,Ribamontán al Monte,19.425,‰,,municipio,
MANUEL,Male,6887,Rionansa,44.484,‰,25.0,municipio,Cantabria
MANUEL,Male,6888,Riotuerto,21.197,‰,17.0,municipio,Cantabria
MANUEL,Male,6890,Ruente,29.31,‰,17.0,municipio,Cantabria
MANUEL,Male,6891,Ruesga,15.625,‰,7.0,municipio,Cantabria
MANUEL,Male,6893,San Felices de Buelna,26.936,‰,,municipio,
MANUEL,Male,6895,San Pedro del Romeral,33.473,‰,,municipio,
MANUEL,Male,6896,San Roque de Riomiera,39.604,‰,,municipio,
MANUEL,Male,6897,Santa Cruz de Bezana,18.136,‰,,municipio,
MANUEL,Male,6898,Santa María de Cayón,21.551,‰,,municipio,
MANUEL,Male,6899,Santillana del Mar,19.455,‰,,municipio,
MANUEL,Male,6901,Santiurde de Toranzo,38.961,‰,,municipio,
MANUEL,Male,6902,Santoña,14.24,‰,76.0,municipio,Cantabria
MANUEL,Male,6903,San Vicente de la Barquera,22.188,‰,,municipio,
MANUEL,Male,6904,Saro,26.217,‰,7.0,municipio,Cantabria
MANUEL,Male,6905,Selaya,41.845,‰,39.0,municipio,Cantabria
MANUEL,Male,6906,Soba,26.273,‰,16.0,municipio,Cantabria
MANUEL,Male,6907,Suances,24.363,‰,108.0,municipio,Cantabria
MANUEL,Male,6908,Torrelavega,21.124,‰,512.0,municipio,Cantabria
MANUEL,Male,6910,Udías,25.0,‰,12.0,municipio,Cantabria
MANUEL,Male,6911,Valdeolea,10.331,‰,5.0,municipio,Cantabria
MANUEL,Male,6912,Valderredible,9.328,‰,5.0,municipio,Cantabria
MANUEL,Male,6913,Vega de Liébana,21.798,‰,,municipio,
MANUEL,Male,6914,Vega de Pas,51.095,‰,,municipio,
MANUEL,Male,6915,Villaescusa,21.794,‰,,municipio,"Cantabria, Burgos, Zamora, Cuenca"
MANUEL,Male,6917,Abades,11.848,‰,5.0,municipio,Segovia
MANUEL,Male,6929,Ayllón,10.453,‰,6.0,municipio,Segovia
MANUEL,Male,6938,Cantalejo,8.399,‰,15.0,municipio,Segovia
MANUEL,Male,6939,Cantimpalos,14.628,‰,11.0,municipio,Segovia
MANUEL,Male,6946,Coca,11.71,‰,,municipio,"Salamanca, Segovia"
MANUEL,Male,6950,Cuéllar,7.554,‰,36.0,municipio,Segovia
MANUEL,Male,6956,Espirdo,7.186,‰,6.0,municipio,Segovia
MANUEL,Male,6968,Hontanares de Eresma,5.841,‰,,municipio,
MANUEL,Male,6974,"Lastrilla, La",12.346,‰,,municipio,
MANUEL,Male,6976,Martín Miguel,32.258,‰,,municipio,
MANUEL,Male,6986,Navafría,59.603,‰,9.0,municipio,Segovia
MANUEL,Male,6992,Otero de Herreros,16.064,‰,,municipio,
MANUEL,Male,7000,Riaza,14.912,‰,17.0,municipio,Segovia
MANUEL,Male,7010,Santiuste de San Juan Bautista,17.182,‰,,municipio,
MANUEL,Male,7013,Segovia,11.106,‰,267.0,municipio,Segovia
MANUEL,Male,7014,Sepúlveda,14.257,‰,7.0,municipio,Segovia
MANUEL,Male,7021,Trescasas,15.679,‰,9.0,municipio,Segovia
MANUEL,Male,7022,Turégano,9.634,‰,5.0,municipio,Segovia
MANUEL,Male,7029,Valverde del Majano,10.714,‰,,municipio,
MANUEL,Male,7031,Vallelado,15.873,‰,6.0,municipio,Segovia
MANUEL,Male,7037,Villacastín,9.032,‰,7.0,municipio,Segovia
MANUEL,Male,7049,San Cristóbal de Segovia,7.542,‰,,municipio,
MANUEL,Male,7050,Aguadulce,66.601,‰,68.0,municipio,Sevilla
MANUEL,Male,7051,Alanís,87.273,‰,72.0,municipio,Sevilla
MANUEL,Male,7052,Albaida del Aljarafe,57.631,‰,,municipio,
MANUEL,Male,7053,Alcalá de Guadaíra,48.965,‰,,municipio,
MANUEL,Male,7054,Alcalá del Río,69.614,‰,,municipio,
MANUEL,Male,7055,Alcolea del Río,59.72,‰,,municipio,
MANUEL,Male,7056,"Algaba, La",66.481,‰,,municipio,
MANUEL,Male,7057,Algámitas,49.155,‰,32.0,municipio,Sevilla
MANUEL,Male,7058,Almadén de la Plata,71.942,‰,,municipio,
MANUEL,Male,7059,Almensilla,59.603,‰,198.0,municipio,Sevilla
MANUEL,Male,7060,Arahal,63.337,‰,610.0,municipio,Sevilla
MANUEL,Male,7061,Aznalcázar,63.575,‰,159.0,municipio,Sevilla
MANUEL,Male,7062,Aznalcóllar,70.181,‰,217.0,municipio,Sevilla
MANUEL,Male,7063,Badolatosa,80.329,‰,127.0,municipio,Sevilla
MANUEL,Male,7064,Benacazón,90.417,‰,334.0,municipio,Sevilla
MANUEL,Male,7065,Bollullos de la Mitación,65.811,‰,,municipio,
MANUEL,Male,7066,Bormujos,46.035,‰,523.0,municipio,Sevilla
MANUEL,Male,7067,Brenes,70.679,‰,451.0,municipio,Sevilla
MANUEL,Male,7068,Burguillos,55.167,‰,,municipio,"Badajoz, Toledo, Sevilla"
MANUEL,Male,7069,Camas,56.793,‰,803.0,municipio,Sevilla
MANUEL,Male,7070,"Campana, La",75.302,‰,,municipio,
MANUEL,Male,7071,Cantillana,75.482,‰,407.0,municipio,Sevilla
MANUEL,Male,7072,Casariche,71.823,‰,195.0,municipio,Sevilla
MANUEL,Male,7073,Castilblanco de los Arroyos,66.157,‰,,municipio,
MANUEL,Male,7074,Castilleja de la Cuesta,55.803,‰,,municipio,
MANUEL,Male,7075,Cazalla de la Sierra,65.246,‰,,municipio,
MANUEL,Male,7076,Constantina,65.545,‰,187.0,municipio,Sevilla
MANUEL,Male,7077,Coria del Río,63.301,‰,,municipio,
MANUEL,Male,7078,Coripe,74.83,‰,44.0,municipio,Sevilla
MANUEL,Male,7079,"Corrales, Los",79.523,‰,,municipio,
MANUEL,Male,7080,Écija,73.755,‰,1440.0,municipio,Sevilla
MANUEL,Male,7081,Espartinas,43.052,‰,356.0,municipio,Sevilla
MANUEL,Male,7082,"Garrobo, El",72.464,‰,,municipio,
MANUEL,Male,7083,Gelves,55.051,‰,285.0,municipio,Sevilla
MANUEL,Male,7084,Gerena,72.667,‰,285.0,municipio,Sevilla
MANUEL,Male,7085,Gines,53.092,‰,352.0,municipio,Sevilla
MANUEL,Male,7086,Guillena,64.999,‰,465.0,municipio,Sevilla
MANUEL,Male,7087,Herrera,75.957,‰,,municipio,"Badajoz, Palencia, Albacete, Cáceres, Soria, Zaragoza, Sevilla"
MANUEL,Male,7088,Lantejuela,92.518,‰,183.0,municipio,Sevilla
MANUEL,Male,7089,Lebrija,62.812,‰,867.0,municipio,Sevilla
MANUEL,Male,7090,Lora del Río,78.763,‰,,municipio,
MANUEL,Male,7091,"Madroño, El",98.039,‰,,municipio,
MANUEL,Male,7092,Mairena del Aljarafe,48.753,‰,,municipio,
MANUEL,Male,7093,Marinaleda,76.507,‰,99.0,municipio,Sevilla
MANUEL,Male,7094,"Molares, Los",91.349,‰,,municipio,
MANUEL,Male,7095,Montellano,88.269,‰,310.0,municipio,Sevilla
MANUEL,Male,7096,Olivares,71.309,‰,,municipio,"Valladolid, Cuenca, Sevilla"
MANUEL,Male,7097,Osuna,105.404,‰,907.0,municipio,Sevilla
MANUEL,Male,7098,"Palacios y Villafranca, Los",78.24,‰,,municipio,
MANUEL,Male,7099,Paradas,72.077,‰,246.0,municipio,Sevilla
MANUEL,Male,7100,Pedrera,81.714,‰,206.0,municipio,Sevilla
MANUEL,Male,7101,Peñaflor,74.416,‰,,municipio,"Valladolid, Sevilla"
MANUEL,Male,7102,Pilas,56.694,‰,401.0,municipio,Sevilla
MANUEL,Male,7103,Pruna,63.665,‰,82.0,municipio,Sevilla
MANUEL,Male,7104,"Puebla de los Infantes, La",95.91,‰,,municipio,
MANUEL,Male,7105,"Real de la Jara, El",78.637,‰,,municipio,
MANUEL,Male,7106,"Ronquillo, El",46.259,‰,,municipio,
MANUEL,Male,7107,"Rubio, El",89.922,‰,,municipio,
MANUEL,Male,7108,Salteras,70.117,‰,191.0,municipio,Sevilla
MANUEL,Male,7109,Sanlúcar la Mayor,67.583,‰,,municipio,
MANUEL,Male,7110,Santiponce,68.974,‰,293.0,municipio,Sevilla
MANUEL,Male,7111,"Saucejo, El",71.156,‰,,municipio,
MANUEL,Male,7112,Sevilla,51.233,‰,,municipio,"Madrid, Sevilla"
MANUEL,Male,7113,Tocina,66.897,‰,310.0,municipio,Sevilla
MANUEL,Male,7114,Umbrete,53.027,‰,247.0,municipio,Sevilla
MANUEL,Male,7115,Villamanrique de la Condesa,45.674,‰,,municipio,
MANUEL,Male,7116,Villanueva del Río y Minas,54.348,‰,,municipio,
MANUEL,Male,7117,Villaverde del Río,84.181,‰,,municipio,
MANUEL,Male,7118,Cañada Rosal,57.464,‰,,municipio,
MANUEL,Male,7119,"Cuervo de Sevilla, El",63.355,‰,,municipio,
MANUEL,Male,7122,Ágreda,13.199,‰,21.0,municipio,Soria
MANUEL,Male,7130,Almazán,9.266,‰,26.0,municipio,Soria
MANUEL,Male,7157,Covaleda,6.105,‰,5.0,municipio,Soria
MANUEL,Male,7168,Golmayo,10.678,‰,17.0,municipio,Soria
MANUEL,Male,7183,Ólvega,14.321,‰,29.0,municipio,Soria
MANUEL,Male,7189,"Rábanos, Los",18.868,‰,,municipio,
MANUEL,Male,7200,San Esteban de Gormaz,7.074,‰,,municipio,
MANUEL,Male,7202,San Leonardo de Yagüe,12.0,‰,,municipio,
MANUEL,Male,7245,Albinyana,23.172,‰,32.0,municipio,Tarragona
MANUEL,Male,7246,Alcanar,10.235,‰,51.0,municipio,Tarragona
MANUEL,Male,7247,Alcover,16.968,‰,45.0,municipio,Tarragona
MANUEL,Male,7248,"Aleixar, L'",9.96,‰,,municipio,
MANUEL,Male,7249,Alforja,10.711,‰,11.0,municipio,Tarragona
MANUEL,Male,7251,Altafulla,13.228,‰,37.0,municipio,Tarragona
MANUEL,Male,7252,Amposta,11.19,‰,129.0,municipio,Tarragona
MANUEL,Male,7254,"Arboç, L'",10.951,‰,,municipio,
MANUEL,Male,7256,Ascó,8.454,‰,7.0,municipio,Tarragona
MANUEL,Male,7258,Batea,18.182,‰,17.0,municipio,Tarragona
MANUEL,Male,7259,Bellvei,17.699,‰,22.0,municipio,Tarragona
MANUEL,Male,7261,"Bisbal del Penedès, La",21.149,‰,,municipio,
MANUEL,Male,7263,Bot,21.898,‰,6.0,municipio,Tarragona
MANUEL,Male,7264,Botarell,8.251,‰,5.0,municipio,Tarragona
MANUEL,Male,7267,Calafell,19.456,‰,306.0,municipio,Tarragona
MANUEL,Male,7268,Cambrils,13.159,‰,235.0,municipio,Tarragona
MANUEL,Male,7271,"Catllar, El",14.338,‰,,municipio,
MANUEL,Male,7272,"Sénia, La",8.818,‰,,municipio,
MANUEL,Male,7274,Corbera d'Ebre,9.311,‰,,municipio,
MANUEL,Male,7275,Creixell,19.259,‰,40.0,municipio,Tarragona
MANUEL,Male,7276,Cunit,23.187,‰,180.0,municipio,Tarragona
MANUEL,Male,7277,Xerta,17.575,‰,10.0,municipio,Tarragona
MANUEL,Male,7278,Falset,7.402,‰,11.0,municipio,Tarragona
MANUEL,Male,7282,Flix,16.005,‰,27.0,municipio,Tarragona
MANUEL,Male,7284,Gandesa,8.799,‰,14.0,municipio,Tarragona
MANUEL,Male,7297,Montblanc,10.616,‰,41.0,municipio,Tarragona
MANUEL,Male,7298,Montferri,31.621,‰,8.0,municipio,Tarragona
MANUEL,Male,7299,"Montmell, El",28.155,‰,,municipio,
MANUEL,Male,7300,Móra d'Ebre,13.076,‰,,municipio,
MANUEL,Male,7301,Móra la Nova,11.508,‰,,municipio,
MANUEL,Male,7302,"Morell, El",12.658,‰,,municipio,
MANUEL,Male,7305,"Pallaresos, Els",19.724,‰,,municipio,
MANUEL,Male,7307,Perafort,8.837,‰,6.0,municipio,Tarragona
MANUEL,Male,7310,"Pobla de Mafumet, La",14.354,‰,,municipio,
MANUEL,Male,7316,Pratdip,12.563,‰,5.0,municipio,Tarragona
MANUEL,Male,7317,Querol,29.674,‰,10.0,municipio,Tarragona
MANUEL,Male,7318,Rasquera,17.544,‰,7.0,municipio,Tarragona
MANUEL,Male,7319,Reus,14.02,‰,750.0,municipio,Tarragona
MANUEL,Male,7320,Riba-roja d'Ebre,16.611,‰,,municipio,
MANUEL,Male,7322,Riudecols,10.972,‰,7.0,municipio,Tarragona
MANUEL,Male,7323,Roda de Berà,21.392,‰,,municipio,
MANUEL,Male,7325,Roquetes,8.331,‰,36.0,municipio,Tarragona
MANUEL,Male,7327,Sant Jaume dels Domenys,18.802,‰,,municipio,
MANUEL,Male,7328,Santa Coloma de Queralt,8.421,‰,,municipio,
MANUEL,Male,7330,Sarral,14.815,‰,12.0,municipio,Tarragona
MANUEL,Male,7331,"Secuita, La",11.841,‰,,municipio,
MANUEL,Male,7336,Ulldecona,15.143,‰,53.0,municipio,Tarragona
MANUEL,Male,7337,Vallmoll,21.472,‰,21.0,municipio,Tarragona
MANUEL,Male,7338,Valls,12.295,‰,,municipio,"Lleida, Tarragona"
MANUEL,Male,7339,"Vendrell, El",17.517,‰,,municipio,
MANUEL,Male,7340,Vespella de Gaià,18.797,‰,,municipio,
MANUEL,Male,7342,Vilaplana,16.892,‰,5.0,municipio,Tarragona
MANUEL,Male,7343,Vila-rodona,6.868,‰,5.0,municipio,Tarragona
MANUEL,Male,7344,Vila-seca,17.287,‰,209.0,municipio,Tarragona
MANUEL,Male,7346,Vimbodí i Poblet,10.352,‰,,municipio,
MANUEL,Male,7347,Vinebre,22.124,‰,5.0,municipio,Tarragona
MANUEL,Male,7348,Deltebre,6.478,‰,39.0,municipio,Tarragona
MANUEL,Male,7349,Sant Jaume d'Enveja,14.626,‰,,municipio,
MANUEL,Male,7350,"Aldea, L'",11.741,‰,,municipio,
MANUEL,Male,7351,Salou,11.311,‰,175.0,municipio,Tarragona
MANUEL,Male,7354,Aguaviva,45.977,‰,12.0,municipio,Teruel
MANUEL,Male,7357,Albarracín,19.268,‰,10.0,municipio,Teruel
MANUEL,Male,7358,Albentosa,39.735,‰,6.0,municipio,Teruel
MANUEL,Male,7360,Alcañiz,19.174,‰,155.0,municipio,Teruel
MANUEL,Male,7361,Alcorisa,22.602,‰,37.0,municipio,Teruel
MANUEL,Male,7365,Alloza,56.537,‰,16.0,municipio,Teruel
MANUEL,Male,7367,Andorra,33.789,‰,121.0,municipio,Teruel
MANUEL,Male,7383,Blesa,111.111,‰,6.0,municipio,Teruel
MANUEL,Male,7385,Bronchales,47.244,‰,12.0,municipio,Teruel
MANUEL,Male,7389,Calaceite,16.771,‰,8.0,municipio,Teruel
MANUEL,Male,7390,Calamocha,20.336,‰,46.0,municipio,Teruel
MANUEL,Male,7391,Calanda,35.772,‰,66.0,municipio,Teruel
MANUEL,Male,7406,Castelserás,21.378,‰,9.0,municipio,Teruel
MANUEL,Male,7408,Castellote,20.649,‰,7.0,municipio,Teruel
MANUEL,Male,7409,Cedrillas,24.096,‰,8.0,municipio,Teruel
MANUEL,Male,7411,Cella,32.023,‰,44.0,municipio,Teruel
MANUEL,Male,7413,"Codoñera, La",29.07,‰,,municipio,
MANUEL,Male,7427,Escucha,23.753,‰,10.0,municipio,Teruel
MANUEL,Male,7434,Foz-Calanda,34.014,‰,5.0,municipio,Teruel
MANUEL,Male,7444,Híjar,14.509,‰,13.0,municipio,Teruel
MANUEL,Male,7455,Manzanera,30.303,‰,9.0,municipio,Teruel
MANUEL,Male,7456,Mas de las Matas,17.572,‰,,municipio,
MANUEL,Male,7460,Monreal del Campo,29.815,‰,,municipio,
MANUEL,Male,7462,Montalbán,42.017,‰,,municipio,"Teruel, Córdoba"
MANUEL,Male,7470,Olba,38.71,‰,6.0,municipio,Teruel
MANUEL,Male,7471,Oliete,34.653,‰,7.0,municipio,Teruel
MANUEL,Male,7482,"Puebla de Valverde, La",35.294,‰,,municipio,
MANUEL,Male,7487,Rubielos de Mora,41.009,‰,,municipio,
MANUEL,Male,7491,Santa Eulalia,11.257,‰,,municipio,
MANUEL,Male,7497,Torrecilla de Alcañiz,38.627,‰,,municipio,
MANUEL,Male,7506,Urrea de Gaén,48.889,‰,,municipio,
MANUEL,Male,7508,Valdealgorfa,27.875,‰,8.0,municipio,Teruel
MANUEL,Male,7510,Valderrobres,11.682,‰,15.0,municipio,Teruel
MANUEL,Male,7512,Villafranca del Campo,30.864,‰,,municipio,
MANUEL,Male,7515,Villarquemado,17.582,‰,8.0,municipio,Teruel
MANUEL,Male,7517,Villel,47.12,‰,,municipio,"Teruel, Guadalajara"
MANUEL,Male,7520,Ajofrín,12.669,‰,15.0,municipio,Toledo
MANUEL,Male,7521,Alcabón,23.316,‰,9.0,municipio,Toledo
MANUEL,Male,7523,Alcolea de Tajo,19.093,‰,,municipio,
MANUEL,Male,7526,Almorox,10.72,‰,14.0,municipio,Toledo
MANUEL,Male,7527,Añover de Tajo,11.778,‰,,municipio,
MANUEL,Male,7528,Argés,12.493,‰,44.0,municipio,Toledo
MANUEL,Male,7530,Borox,13.123,‰,30.0,municipio,Toledo
MANUEL,Male,7531,Buenaventura,31.579,‰,6.0,municipio,Toledo
MANUEL,Male,7532,Burujón,11.905,‰,8.0,municipio,Toledo
MANUEL,Male,7533,Cabañas de la Sagra,10.166,‰,,municipio,
MANUEL,Male,7535,Camarena,20.324,‰,,municipio,"Teruel, Toledo"
MANUEL,Male,7536,Camarenilla,22.876,‰,7.0,municipio,Toledo
MANUEL,Male,7537,Camuñas,25.027,‰,23.0,municipio,Toledo
MANUEL,Male,7539,Carmena,13.825,‰,6.0,municipio,Toledo
MANUEL,Male,7540,Carranque,11.862,‰,33.0,municipio,Toledo
MANUEL,Male,7542,Casarrubios del Monte,14.528,‰,,municipio,
MANUEL,Male,7543,Castillo de Bayuela,10.395,‰,,municipio,
MANUEL,Male,7544,Cebolla,12.43,‰,20.0,municipio,Toledo
MANUEL,Male,7546,Ciruelos,13.477,‰,,municipio,"Burgos, Toledo, Guadalajara"
MANUEL,Male,7547,Cobeja,8.627,‰,12.0,municipio,Toledo
MANUEL,Male,7548,Cobisa,13.187,‰,30.0,municipio,Toledo
MANUEL,Male,7549,Corral de Almaguer,18.814,‰,,municipio,
MANUEL,Male,7553,Escalona,16.967,‰,,municipio,"Segovia, Toledo"
MANUEL,Male,7554,Escalonilla,16.506,‰,12.0,municipio,Toledo
MANUEL,Male,7556,Esquivias,21.534,‰,64.0,municipio,Toledo
MANUEL,Male,7558,Fuensalida,12.802,‰,80.0,municipio,Toledo
MANUEL,Male,7559,Gálvez,7.242,‰,11.0,municipio,Toledo
MANUEL,Male,7561,Gerindote,14.883,‰,21.0,municipio,Toledo
MANUEL,Male,7562,Guadamur,14.574,‰,13.0,municipio,Toledo
MANUEL,Male,7563,"Guardia, La",16.995,‰,,municipio,
MANUEL,Male,7565,Herreruela de Oropesa,33.898,‰,,municipio,
MANUEL,Male,7566,Hinojosa de San Vicente,28.169,‰,,municipio,
MANUEL,Male,7568,Hormigos,22.181,‰,12.0,municipio,Toledo
MANUEL,Male,7569,Huecas,13.304,‰,6.0,municipio,Toledo
MANUEL,Male,7570,Huerta de Valdecarábanos,8.859,‰,,municipio,
MANUEL,Male,7573,Illescas,10.247,‰,165.0,municipio,Toledo
MANUEL,Male,7574,Lagartera,32.258,‰,21.0,municipio,Toledo
MANUEL,Male,7575,Layos,15.317,‰,7.0,municipio,Toledo
MANUEL,Male,7576,Lillo,35.905,‰,47.0,municipio,Toledo
MANUEL,Male,7577,Lominchar,11.258,‰,17.0,municipio,Toledo
MANUEL,Male,7578,Lucillos,17.751,‰,6.0,municipio,Toledo
MANUEL,Male,7579,Madridejos,17.631,‰,89.0,municipio,Toledo
MANUEL,Male,7580,Magán,10.557,‰,22.0,municipio,Toledo
MANUEL,Male,7581,Malpica de Tajo,10.286,‰,,municipio,
MANUEL,Male,7583,Maqueda,28.807,‰,7.0,municipio,Toledo
MANUEL,Male,7586,Mascaraque,23.148,‰,5.0,municipio,Toledo
MANUEL,Male,7588,Mazarambroz,9.009,‰,6.0,municipio,Toledo
MANUEL,Male,7590,Menasalbas,8.594,‰,11.0,municipio,Toledo
MANUEL,Male,7591,Méntrida,13.514,‰,44.0,municipio,Toledo
MANUEL,Male,7593,Miguel Esteban,10.994,‰,,municipio,
MANUEL,Male,7594,Mocejón,11.565,‰,30.0,municipio,Toledo
MANUEL,Male,7596,Montearagón,25.89,‰,8.0,municipio,Toledo
MANUEL,Male,7597,Montesclaros,25.907,‰,5.0,municipio,Toledo
MANUEL,Male,7598,Mora,9.909,‰,,municipio,"Teruel, Tarragona, Toledo"
MANUEL,Male,7599,Nambroca,17.851,‰,48.0,municipio,Toledo
MANUEL,Male,7601,Navahermosa,6.356,‰,12.0,municipio,Toledo
MANUEL,Male,7602,Navalcán,17.598,‰,17.0,municipio,Toledo
MANUEL,Male,7604,"Navalmorales, Los",4.521,‰,,municipio,
MANUEL,Male,7605,"Navalucillos, Los",14.583,‰,,municipio,
MANUEL,Male,7606,Navamorcuende,16.722,‰,5.0,municipio,Toledo
MANUEL,Male,7607,Noblejas,29.022,‰,57.0,municipio,Toledo
MANUEL,Male,7608,Noez,13.566,‰,7.0,municipio,Toledo
MANUEL,Male,7610,Novés,15.775,‰,28.0,municipio,Toledo
MANUEL,Male,7611,Numancia de la Sagra,17.376,‰,,municipio,
MANUEL,Male,7613,Ocaña,10.258,‰,76.0,municipio,Toledo
MANUEL,Male,7614,Olías del Rey,17.813,‰,,municipio,
MANUEL,Male,7615,Ontígola,20.268,‰,53.0,municipio,Toledo
MANUEL,Male,7616,Orgaz,25.133,‰,33.0,municipio,Toledo
MANUEL,Male,7617,Oropesa,19.672,‰,24.0,municipio,Toledo
MANUEL,Male,7619,Pantoja,10.509,‰,19.0,municipio,Toledo
MANUEL,Male,7620,Parrillas,33.333,‰,6.0,municipio,Toledo
MANUEL,Male,7622,Pepino,13.748,‰,23.0,municipio,Toledo
MANUEL,Male,7623,"Puebla de Almoradiel, La",16.588,‰,,municipio,
MANUEL,Male,7624,"Pueblanueva, La",7.194,‰,,municipio,
MANUEL,Male,7626,Pulgar,5.924,‰,5.0,municipio,Toledo
MANUEL,Male,7627,Quero,15.326,‰,8.0,municipio,Toledo
MANUEL,Male,7628,Quismondo,15.368,‰,14.0,municipio,Toledo
MANUEL,Male,7629,Recas,7.634,‰,22.0,municipio,Toledo
MANUEL,Male,7631,Rielves,13.699,‰,6.0,municipio,Toledo
MANUEL,Male,7633,San Martín de Montalbán,19.851,‰,,municipio,
MANUEL,Male,7635,San Román de los Montes,12.809,‰,,municipio,
MANUEL,Male,7636,Santa Cruz de la Zarza,19.034,‰,,municipio,
MANUEL,Male,7637,Santa Olalla,18.323,‰,,municipio,
MANUEL,Male,7639,Seseña,13.229,‰,204.0,municipio,Toledo
MANUEL,Male,7640,Sonseca,16.887,‰,97.0,municipio,Toledo
MANUEL,Male,7642,Tembleque,32.039,‰,33.0,municipio,Toledo
MANUEL,Male,7643,"Toboso, El",20.642,‰,,municipio,
MANUEL,Male,7646,Torrijos,13.825,‰,96.0,municipio,Toledo
MANUEL,Male,7649,Ugena,13.839,‰,42.0,municipio,Toledo
MANUEL,Male,7650,Valmojado,16.625,‰,40.0,municipio,Toledo
MANUEL,Male,7651,Velada,6.016,‰,9.0,municipio,Toledo
MANUEL,Male,7652,"Ventas de Retamosa, Las",8.287,‰,,municipio,
MANUEL,Male,7653,Villacañas,18.801,‰,90.0,municipio,Toledo
MANUEL,Male,7654,"Villa de Don Fadrique, La",23.19,‰,,municipio,
MANUEL,Male,7655,Villaluenga de la Sagra,18.37,‰,,municipio,
MANUEL,Male,7658,Villanueva de Bogas,19.83,‰,,municipio,
MANUEL,Male,7659,Villarrubia de Santiago,11.512,‰,,municipio,
MANUEL,Male,7660,Villasequilla,8.83,‰,12.0,municipio,Toledo
MANUEL,Male,7661,Villatobas,10.232,‰,15.0,municipio,Toledo
MANUEL,Male,7662,"Yébenes, Los",19.775,‰,,municipio,
MANUEL,Male,7663,Yeles,16.457,‰,59.0,municipio,Toledo
MANUEL,Male,7664,Yepes,22.051,‰,63.0,municipio,Toledo
MANUEL,Male,7665,Yuncler,11.15,‰,29.0,municipio,Toledo
MANUEL,Male,7666,Yuncos,12.476,‰,84.0,municipio,Toledo
MANUEL,Male,7667,Ademuz,24.164,‰,13.0,municipio,Valencia/València
MANUEL,Male,7668,Ador,11.905,‰,11.0,municipio,Valencia/València
MANUEL,Male,7669,Atzeneta d'Albaida,13.652,‰,,municipio,
MANUEL,Male,7670,Alaquàs,20.87,‰,307.0,municipio,Valencia/València
MANUEL,Male,7671,Albal,20.289,‰,174.0,municipio,Valencia/València
MANUEL,Male,7672,Albalat dels Sorells,20.115,‰,,municipio,
MANUEL,Male,7673,Alberic,7.688,‰,42.0,municipio,Valencia/València
MANUEL,Male,7674,Alborache,20.33,‰,16.0,municipio,Valencia/València
MANUEL,Male,7675,Alboraia/Alboraya,14.388,‰,183.0,municipio,Valencia/València
MANUEL,Male,7676,Alcàsser,11.543,‰,62.0,municipio,Valencia/València
MANUEL,Male,7677,Alzira,11.237,‰,260.0,municipio,Valencia/València
MANUEL,Male,7678,Alcublas,40.761,‰,15.0,municipio,Valencia/València
MANUEL,Male,7679,"Alcúdia, l'",10.8,‰,,municipio,
MANUEL,Male,7680,Aldaia,17.47,‰,298.0,municipio,Valencia/València
MANUEL,Male,7681,Alfafar,19.582,‰,212.0,municipio,Valencia/València
MANUEL,Male,7683,Alfara del Patriarca,16.867,‰,,municipio,
MANUEL,Male,7684,Alfarrasí,17.241,‰,10.0,municipio,Valencia/València
MANUEL,Male,7685,Algemesí,8.85,‰,122.0,municipio,Valencia/València
MANUEL,Male,7686,Alginet,8.091,‰,60.0,municipio,Valencia/València
MANUEL,Male,7687,Almàssera,17.044,‰,64.0,municipio,Valencia/València
MANUEL,Male,7689,Almussafes,12.072,‰,54.0,municipio,Valencia/València
MANUEL,Male,7691,Anna,18.293,‰,24.0,municipio,Valencia/València
MANUEL,Male,7693,Aras de los Olmos,31.39,‰,,municipio,
