nombre_id,nombre,gender,region_id,region_name,percentage,unidad,persons,region_type
CARLOS-m,CARLOS,Male,1172,Utrera,8.645,‰,2385,municipio
CARLOS-m,CARLOS,Male,1173,Valencina de la Concepción,13.657,‰,3768,municipio
CARLOS-m,CARLOS,Male,1174,Villanueva del Ariscal,14.493,‰,3999,municipio
CARLOS-m,CARLOS,Male,1176,"Viso del Alcor, El",8.665,‰,2391,municipio
CARLOS-m,CARLOS,Male,1177,Isla Mayor,4.863,‰,1342,municipio
CARLOS-m,CARLOS,Male,1184,Almarza,20.115,‰,5550,municipio
CARLOS-m,CARLOS,Male,1187,Arcos de Jalón,16.518,‰,4557,municipio
CARLOS-m,CARLOS,Male,1191,Berlanga de Duero,29.954,‰,8265,municipio
CARLOS-m,CARLOS,Male,1194,Burgo de Osma-Ciudad de Osma,13.545,‰,3737,municipio
CARLOS-m,CARLOS,Male,1204,Erro,15.556,‰,4292,municipio
CARLOS-m,CARLOS,Male,1209,Estella-Lizarra,11.778,‰,3250,municipio
CARLOS-m,CARLOS,Male,1210,Esteribar,10.054,‰,2774,municipio
CARLOS-m,CARLOS,Male,1213,Ezcabarte,13.306,‰,3671,municipio
CARLOS-m,CARLOS,Male,1216,Falces,9.926,‰,2739,municipio
CARLOS-m,CARLOS,Male,1217,Fitero,5.352,‰,1477,municipio
CARLOS-m,CARLOS,Male,1218,Fontellas,11.583,‰,3196,municipio
CARLOS-m,CARLOS,Male,1219,Funes,10.707,‰,2954,municipio
CARLOS-m,CARLOS,Male,1220,Fustiñana,12.315,‰,3398,municipio
CARLOS-m,CARLOS,Male,1221,Galar,9.002,‰,2484,municipio
CARLOS-m,CARLOS,Male,1226,Garínoain,17.73,‰,4892,municipio
CARLOS-m,CARLOS,Male,1228,"Victoria de Acentejo, La",3.457,‰,954,municipio
CARLOS-m,CARLOS,Male,1229,Ampuero,10.231,‰,2823,municipio
CARLOS-m,CARLOS,Male,1230,Arenas de Iguña,12.429,‰,3429,municipio
CARLOS-m,CARLOS,Male,1232,Bárcena de Cicero,8.614,‰,2377,municipio
CARLOS-m,CARLOS,Male,1234,Cabuérniga,9.506,‰,2623,municipio
CARLOS-m,CARLOS,Male,1235,Camargo,11.38,‰,3140,municipio
CARLOS-m,CARLOS,Male,1236,Cartes,10.242,‰,2826,municipio
CARLOS-m,CARLOS,Male,1237,Castro-Urdiales,9.787,‰,2700,municipio
CARLOS-m,CARLOS,Male,1238,Cillorigo de Liébana,12.552,‰,3463,municipio
CARLOS-m,CARLOS,Male,1239,Solórzano,21.959,‰,6059,municipio
CARLOS-m,CARLOS,Male,1240,"Tojos, Los",39.301,‰,10843,municipio
CARLOS-m,CARLOS,Male,1242,Valdáliga,15.274,‰,4214,municipio
CARLOS-m,CARLOS,Male,1244,Val de San Vicente,8.322,‰,2296,municipio
CARLOS-m,CARLOS,Male,1245,Villacarriedo,11.494,‰,3171,municipio
CARLOS-m,CARLOS,Male,1247,Voto,11.681,‰,3223,municipio
CARLOS-m,CARLOS,Male,1258,Bernardos,30.651,‰,8457,municipio
CARLOS-m,CARLOS,Male,1259,Bernuy de Porreros,10.72,‰,2958,municipio
CARLOS-m,CARLOS,Male,1262,Carbonero el Mayor,20.882,‰,5762,municipio
CARLOS-m,CARLOS,Male,1275,"Espinar, El",16.912,‰,4666,municipio
CARLOS-m,CARLOS,Male,1280,Fuentesaúco de Fuentidueña,48.78,‰,13459,municipio
CARLOS-m,CARLOS,Male,1288,"Losa, La",20.833,‰,5748,municipio
CARLOS-m,CARLOS,Male,1291,Marugán,14.706,‰,4058,municipio
CARLOS-m,CARLOS,Male,1297,Nava de la Asunción,19.108,‰,5272,municipio
CARLOS-m,CARLOS,Male,1298,Navalmanzano,15.986,‰,4411,municipio
CARLOS-m,CARLOS,Male,1300,Navas de Oro,13.678,‰,3774,municipio
CARLOS-m,CARLOS,Male,1301,Navas de San Antonio,24.038,‰,6632,municipio
CARLOS-m,CARLOS,Male,1303,Palazuelos de Eresma,15.137,‰,4176,municipio
CARLOS-m,CARLOS,Male,1306,Cadreita,12.142,‰,3350,municipio
CARLOS-m,CARLOS,Male,1307,Caparroso,10.54,‰,2908,municipio
